file_path,device,is_behavior,set_type,type_label,brand_label,device_label,sample_file,sample_base,seq_feature_path,raw_feature_path,behavior_type,idle_group
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00064_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00064.csv,magichome-strip__2019-04-26_idle__00064,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00064_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00064_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00087_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00087.csv,magichome-strip__2019-04-26_idle__00087,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00087_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00087_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00359_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00359.csv,magichome-strip__2019-04-26_idle__00359,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00359_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00359_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00198_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00198.csv,magichome-strip__2019-04-26_idle__00198,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00198_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00198_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00187_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00187.csv,magichome-strip__2019-04-26_idle__00187,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00187_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00187_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00218_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00218.csv,magichome-strip__2019-04-26_idle__00218,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00218_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00218_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00296_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00296.csv,magichome-strip__2019-04-26_idle__00296,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00296_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00296_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00487_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00487.csv,magichome-strip__2019-04-26_idle__00487,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00487_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00487_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00470_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00470.csv,magichome-strip__2019-04-26_idle__00470,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00470_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00470_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00459_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00459.csv,magichome-strip__2019-04-26_idle__00459,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00459_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00459_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00262_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00262.csv,magichome-strip__2019-04-26_idle__00262,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00262_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00262_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00354_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00354.csv,magichome-strip__2019-04-26_idle__00354,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00354_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00354_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00472_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00472.csv,magichome-strip__2019-04-26_idle__00472,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00472_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00472_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00376_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00376.csv,magichome-strip__2019-04-26_idle__00376,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00376_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00376_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00400_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00400.csv,magichome-strip__2019-04-26_idle__00400,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00400_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00400_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00028_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00028.csv,magichome-strip__2019-04-26_idle__00028,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00028_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00028_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00323_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00323.csv,magichome-strip__2019-04-26_idle__00323,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00323_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00323_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00074_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00074.csv,magichome-strip__2019-04-26_idle__00074,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00074_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00074_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00441_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00441.csv,magichome-strip__2019-04-26_idle__00441,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00441_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00441_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00123_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00123.csv,magichome-strip__2019-04-26_idle__00123,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00123_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00123_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00086_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00086.csv,magichome-strip__2019-04-26_idle__00086,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00086_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00086_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00157_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00157.csv,magichome-strip__2019-04-26_idle__00157,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00157_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00157_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00040_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00040.csv,magichome-strip__2019-04-26_idle__00040,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00040_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00040_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00452_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00452.csv,magichome-strip__2019-04-26_idle__00452,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00452_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00452_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00185_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00185.csv,magichome-strip__2019-04-26_idle__00185,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00185_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00185_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00091_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00091.csv,magichome-strip__2019-04-26_idle__00091,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00091_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00091_raw.npz,,2019-04-26_idle
/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_statistical_feature/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00448_stat.csv,magichome-strip,0,unknown,HomeAutomation,Magichone,magichome-strip,magichome-strip__2019-04-26_idle__00448.csv,magichome-strip__2019-04-26_idle__00448,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_sequence_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00448_seq.npz,/home/hyj/unknownDeviceIdentification/dataset/7_cleaned_features/7_cleaned_rawByte_feature_matrix/uk/magichome-strip/idle/2019-04-26_idle/magichome-strip__2019-04-26_idle__00448_raw.npz,,2019-04-26_idle
